question_id,status,message,gt_message
AQ2315,SUCCESS,"?code
""https://github.com/4rChon/NL-FuN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/aabbeell/reinforcementLearning.a2c.gym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AI-RG/rl-experiments""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/alexmlamb/blocks_rl_gru_setup""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amanda-lambda/drl-experiments""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amanda-lambda/hack-flappy-bird-drl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amaudruz/RL_openaigym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/arnomoonens/yarll""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/avillemin/Minecraft-AI""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bentrevett/pytorch-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/braemt/attentive-multi-task-deep-reinforcement-learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cdesilv1/sc2_ai_cdes""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/deepsense-ai/Distributed-BA3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dickreuter/neuron_poker""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/DLR-RM/stable-baselines3""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dsinghnegi/atari_RL_agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/grananqvist/reinforcement-learning-super-mario-A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/gungui98/deeprl-a3c-ai2thor""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/haroldmei/pysc2-study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hill-a/stable-baselines""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hulanwin/A3C-DRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ikostrikov/pytorch-a3c""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ikostrikov/pytorch-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/InSpaceAI/RL-Zoo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/joshiatul/game_playing""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JulT1/RL_SS19""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jventajas/Reinforcement-Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jzar/Space-Invaders-DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kaixhin/ACER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kaixhin/NoisyNet-A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/khanhptnk/bandit-nmt""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Khrylx/PyTorch-RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lcswillems/torch-ac""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/liuyuezhang/pyrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/deep-rl-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/DeepRL-TensorFlow2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mavischer/DRRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/miyosuda/async_deep_reinforce""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/muupan/async-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Nasdin/ReinforcementLearning-AtariGame""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/natsumeS/analysis""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ofekluis/sonic_project_ss19""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/openai/universe-starter-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PaulCharnay/Projet_AIF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/qihongl/demo-advantage-actor-critic""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/qihongl/dlstm-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/roop-pal/Meta-Learning-for-StarCraft-II-Minigames""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sainijagjit/A3C-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sharan-dce/A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Sheepsody/Batched-Impala-PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ShibiHe/Q-Optimality-Tightening""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tensorpack/tensorpack/tree/master/examples/A3C-Gym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/traai/async-deep-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/vladfi1/universe-starter-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wtingda/DeepRLBreakout""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wxj77/TransferReinforcementLearning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yukezhu/tensorflow-reinforce""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Zartris/TD3_continuous_control""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/4rChon/NL-FuN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/aabbeell/reinforcementLearning.a2c.gym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AI-RG/rl-experiments""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/alexmlamb/blocks_rl_gru_setup""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amanda-lambda/drl-experiments""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amanda-lambda/hack-flappy-bird-drl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/amaudruz/RL_openaigym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/arnomoonens/yarll""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/avillemin/Minecraft-AI""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bentrevett/pytorch-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/braemt/attentive-multi-task-deep-reinforcement-learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cdesilv1/sc2_ai_cdes""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/chainer/chainerrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/deepsense-ai/Distributed-BA3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dickreuter/neuron_poker""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/DLR-RM/stable-baselines3""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dsinghnegi/atari_RL_agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/grananqvist/reinforcement-learning-super-mario-A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/gungui98/deeprl-a3c-ai2thor""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/haroldmei/pysc2-study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hill-a/stable-baselines""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/hulanwin/A3C-DRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ikostrikov/pytorch-a3c""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ikostrikov/pytorch-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/InSpaceAI/RL-Zoo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/joshiatul/game_playing""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JulT1/RL_SS19""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jventajas/Reinforcement-Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jzar/Space-Invaders-DQN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kaixhin/ACER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Kaixhin/NoisyNet-A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/khanhptnk/bandit-nmt""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Khrylx/PyTorch-RL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lcswillems/torch-ac""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/liuyuezhang/pyrl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/deep-rl-tf2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/marload/DeepRL-TensorFlow2""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mavischer/DRRL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/miyosuda/async_deep_reinforce""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/muupan/async-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Nasdin/ReinforcementLearning-AtariGame""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/natsumeS/analysis""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/NervanaSystems/coach""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ofekluis/sonic_project_ss19""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/openai/universe-starter-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PaulCharnay/Projet_AIF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/qihongl/demo-advantage-actor-critic""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/qihongl/dlstm-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Remtasya/DDPG-Actor-Critic-Reinforcement-Learning-Reacher-Environment""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/roop-pal/Meta-Learning-for-StarCraft-II-Minigames""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sainijagjit/A3C-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sharan-dce/A3C""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Sheepsody/Batched-Impala-PyTorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ShibiHe/Q-Optimality-Tightening""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tensorpack/tensorpack/tree/master/examples/A3C-Gym""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/traai/async-deep-rl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/vladfi1/universe-starter-agent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wtingda/DeepRLBreakout""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wxj77/TransferReinforcementLearning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yukezhu/tensorflow-reinforce""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Zartris/TD3_continuous_control""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1634,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119888>	""MAC""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1967,SUCCESS,"?code
""https://github.com/davidjurgens/citation-function""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/davidjurgens/citation-function""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0489,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130368>	""Deep contextualized word representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R194309>	""Deep Contextualized Word Representations""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130368>	""Deep contextualized word representations""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R194309>	""Deep Contextualized Word Representations""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2249,SUCCESS,"?code
""https://github.com/devendrachaplot/Object-Goal-Navigation""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/devendrachaplot/Object-Goal-Navigation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1740,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120964>	""R-Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2077,NULL,null,null
HQ0022,NULL,null,ASK queries are not supported for TSV or CSV or binary format.
AQ1230,SUCCESS,"?benchmark	?metric	?value
<http://orkg.org/orkg/resource/R131188>	<http://orkg.org/orkg/resource/R119875>	""769""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""769""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0892,NULL,null,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R123469>	""DISTANCE_TO_GOAL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123470>	""SOFT_SPL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123471>	""SPL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123472>	""SUCCESS""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1568,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116584>	""LUKE""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1583,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119139>	""XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0689,NULL,null,"?metric	?metric_lbl
	
"
AQ1742,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120945>	""Trellis Network""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2277,SUCCESS,"?code
""https://github.com/EdinburghNLP/XSum""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shashiongithub/XSum""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/EdinburghNLP/XSum""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shashiongithub/XSum""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0460,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0474,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130451>	""A Hierarchical Model for Data-to-Text Generation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130466>	""Data-to-Text Generation with Content Selection and Planning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130479>	""Challenges in Data-to-Document Generation""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130451>	""A Hierarchical Model for Data-to-Text Generation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130466>	""Data-to-Text Generation with Content Selection and Planning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130479>	""Challenges in Data-to-Document Generation""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1971,ERROR,"Invalid SPARQL query: Token \""?model_lbl\"": mismatched input '?model_lbl' expecting '}'","?code
""https://github.com/mvallet91/SmartPub-TSENER""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1622,ERROR,Invalid SPARQL query: Variable ?model is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126160>	""BiT-L (ResNet)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1144,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""76.1""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0500,ERROR,"Invalid SPARQL query: Token \"")\"": mismatched input ')' expecting '}'","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130545>	""Addressing Some Limitations of Transformers with Feedback Memory""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130712>	""An Analysis of Neural Language Modeling at Multiple Scales""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130749>	""Fast-Slow Recurrent Neural Networks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130777>	""HyperNetworks""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130839>	""Improved Language Modeling by Decoding the Past""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130909>	""Trellis Networks for Sequence Modeling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130946>	""Neural Architecture Search with Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R130975>	""An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131002>	""R-Transformer: Recurrent Neural Network Enhanced Transformer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131085>	""Discrete Flows: Invertible Generative Models of Discrete Data""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1839,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R114182>	""MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116789>	""CIFAR-10""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116792>	""CIFAR-100""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117572>	""Stanford Dogs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117682>	""Stanford Cars""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117710>	""Fashion-MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117736>	""STL-10""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117830>	""Oxford 102 Flowers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119383>	""CUB-200-2011""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121347>	""ImageNet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123732>	""FGVC Aircraft""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123801>	""Oxford-IIIT Pets""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123808>	""Food-101""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126031>	""VTAB-1k""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126080>	""iNaturalist 2019""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126096>	""ImageNet V2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126098>	""Kuzushiji-MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126249>	""ImageNet ReaL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126667>	""ObjectNet (Bounding Box)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126694>	""SVHN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126717>	""Flowers-102""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126722>	""iNaturalist 2018""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126744>	""ObjectNet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126832>	""Birdsnap""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126855>	""STL-10, 1000 Labels""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R114182>	""MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116789>	""CIFAR-10""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116792>	""CIFAR-100""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117572>	""Stanford Dogs""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117682>	""Stanford Cars""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117710>	""Fashion-MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117736>	""STL-10""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117830>	""Oxford 102 Flowers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119383>	""CUB-200-2011""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R121347>	""ImageNet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123732>	""FGVC Aircraft""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123801>	""Oxford-IIIT Pets""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R123808>	""Food-101""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126031>	""VTAB-1k""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126080>	""iNaturalist 2019""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126096>	""ImageNet V2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126098>	""Kuzushiji-MNIST""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126249>	""ImageNet ReaL""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126667>	""ObjectNet (Bounding Box)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126694>	""SVHN""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126717>	""Flowers-102""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126722>	""iNaturalist 2018""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126744>	""ObjectNet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126832>	""Birdsnap""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R126855>	""STL-10, 1000 Labels""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0299,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R125945>	""ApproxRepSet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R125946>	""REL-RWMD k-NN""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R125945>	""ApproxRepSet""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R125946>	""REL-RWMD k-NN""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0064,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116612>	""SciBERT (SciVocab)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116620>	""SpERT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116685>	""SciBERT (Base Vocab)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116700>	""SpERT (with overlap)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116703>	""DyGIE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116715>	""DyGIE++""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116717>	""SciIE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116718>	""Ours: cross-sentence""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R116612>	""SciBERT (SciVocab)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116620>	""SpERT""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116685>	""SciBERT (Base Vocab)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116700>	""SpERT (with overlap)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116703>	""DyGIE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116715>	""DyGIE++""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116717>	""SciIE""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116718>	""Ours: cross-sentence""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1391,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R116645>	""Ours: cross-sentence ALB""^^<http://www.w3.org/2001/XMLSchema#string>
"
